suite,fid,iid,ela_level.mmce_qda_50,ic.eps.max,disp.ratio_mean_02,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.intercept,ela_level.mmce_lda_25,disp.diff_median_02,ela_level.mmce_qda_25,ela_level.lda_qda_25,disp.diff_median_10,ela_level.lda_mda_25,ela_level.lda_qda_50,disp.diff_median_25,ela_level.lda_mda_50,ela_distr.number_of_peaks,disp.ratio_mean_05,disp.diff_mean_05,ela_level.lda_mda_10,ela_distr.skewness,pca.expl_var.cov_x,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_50,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,ic.m0,ela_level.lda_qda_10,disp.ratio_median_05,disp.diff_mean_25,ela_level.mmce_lda_10,ela_level.qda_mda_25,ela_meta.lin_simple.coef.min,disp.diff_median_05,disp.ratio_mean_25,pca.expl_var.cor_init,pca.expl_var.cov_init,ela_level.qda_mda_50,ic.h.max,ela_meta.lin_simple.adj_r2,ela_meta.quad_simple.cond,nbc.nn_nb.cor,nbc.nb_fitness.cor,ela_meta.quad_simple.adj_r2,ela_distr.kurtosis,ela_level.qda_mda_10,ela_level.mmce_qda_10,pca.expl_var.cor_x,ic.eps.ratio,ela_level.mmce_mda_10,disp.ratio_mean_10,pca.expl_var_PC1.cov_x,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_02,ela_level.mmce_mda_25,ela_meta.quad_w_interact.adj_r2,pca.expl_var_PC1.cor_init,nbc.dist_ratio.coeff_var,nbc.nn_nb.sd_ratio,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.coef.max,nbc.nn_nb.mean_ratio,ela_level.mmce_mda_50,disp.diff_mean_10,cluster
cec2015,5,1,0.449,4.4223,0.97255,0.1220499999999999,4536.0599,0.25,-7.1418,0.25025,0.999,-4.33685,0.9995,1.01315,-3.61535,0.99435,1.0,0.97745,-5.7092,1.0,-0.0354,0.9,0.92145,0.45535,0.98295,0.9858,-6.944599999999999,0.6645,1.0,0.97735,-3.5174,0.1,1.0005,0.0329,-5.747,0.9861,0.9091,0.0909,0.97895,0.87005,0.02115,31.814300000000003,0.04965,-0.6154,0.02835,-0.0657,1.0,0.1,0.9,0.8659,0.1,0.98335,0.1220499999999999,26.64415,0.97185,0.2501,0.0404999999999999,0.1129,0.12085,0.04645,0.02885,0.84135,0.9142,0.4593,-4.21365,4
cec2015,6,1,0.0339,15566543.5927,0.8831,0.12115,10047593470.822151,0.02775,-29.93745,0.03155,0.87045,-22.0115,0.7119,0.9702,-15.08895,0.9827,22.0,0.90105,-25.06835,1.081,1.06005,0.9,1.0,0.0328,0.9133,0.94055,-29.61715,0.53365,5.30575,0.9014,-14.94175,0.1201,0.80315,252585.48745,-25.0338,0.941,0.8182,0.0909,1.01645,0.73755,0.87515,730.6597,0.0797,-0.2702,0.93885,0.34275,0.2061,0.02285,0.9,7.4925,0.111,0.9132,0.12115,585.88865,0.8821,0.0392,1.0,0.17885,0.0891,0.07125,0.93715,148684443.97525,0.94575,0.03325,-22.00075,0
cec2015,7,1,0.1017,9.2463,0.81305,0.1202,7534.48105,0.14195,-47.7803,0.0678,2.14105,-30.5643,2.38355,1.4832999999999998,-20.00435,1.90255,14.0,0.84805,-38.5061,1.1325500000000002,2.22915,0.9,0.9996,0.14995,0.87955,0.9212,-47.35965,0.534,1.9081,0.8468,-19.78415,0.0822,1.09785,0.1809,-38.87165,0.9219,0.8182,0.0909,1.30795,0.70775,0.57085,478.1586,0.0847,-0.26375,0.73595,6.0572,0.59015,0.04345,0.9,1.3664,0.07225,0.8806,0.1202,553.50055,0.81175,0.0598999999999999,0.96315,0.1626,0.0786999999999999,0.0798,0.7469,100.2792,0.9537,0.0774,-30.2478,0
cec2015,8,1,0.07255,9375015.0151,0.92595,0.1205,5031691266.94155,0.34765,-18.56055,0.0702,4.90895,-12.01405,2.06805,1.7604,-10.99205,1.39495,16.0,0.94755,-13.29245,0.9988,1.8114,0.9,1.0,0.1287499999999999,0.95265,0.9567,-18.76125,0.55095,2.1136,0.94805,-10.95125,0.1,0.4242,152641.89805000002,-13.18295,0.9568,0.8182,0.0909,0.8140000000000001,0.7577,0.5935999999999999,235.70025,0.0688999999999999,-0.25865,0.7030000000000001,3.29185,0.47165,0.0472999999999999,0.9,7.3123,0.1001,0.9522,0.1205,429.0031,0.9269,0.1689999999999999,1.0,0.1616,0.0948499999999999,0.0643,0.8909,65168547.89655,0.94165,0.0894,-12.1025,3
cec2015,9,1,0.07985,3.5119,0.7222500000000001,0.1212999999999999,2799.8486000000003,0.0953,-70.28105,0.07275,1.31485,-34.5167,1.1317499999999998,1.543,-13.1864,1.71955,10.0,0.79745,-51.30415,1.0818,0.4045999999999999,0.9,0.9839,0.12265,0.864,0.94805,-70.3629,0.5568,1.5387,0.7979499999999999,-12.9285,0.0482999999999999,0.86765,1.48485,-51.2636,0.949,0.8182,0.0909,1.1223,0.75915,0.7101,32.14155,0.0813,-0.3380499999999999,0.71365,-1.20105,0.7076,0.0312,0.9,0.8258,0.0443,0.8651500000000001,0.1212999999999999,8.0282,0.7230000000000001,0.0846,0.8345,0.1698,0.09025,0.074,0.8047,12.0883,0.9412,0.0713,-34.16055,0
cec2015,10,1,0.07345,7445122.9108,0.9256,0.1195,4557533380.2992,0.2771,-18.94585,0.06105,4.51685,-14.3005,1.7317,1.07485,-12.64395,1.04325,15.0,0.9404,-15.10305,0.994,2.1408500000000004,0.9,1.0,0.0778,0.94365,0.9502,-18.85015,0.546,2.29335,0.94,-12.45295,0.1043,0.40865,1113439.01435,-15.2317,0.95085,0.8182,0.0909,0.96355,0.7464,0.6221,39.324,0.0784499999999999,-0.2533499999999999,0.6905,5.54255,0.43235,0.0452,0.9,7.2322,0.1045,0.9443,0.1195,45.71985,0.92535,0.15625,0.98605,0.1643,0.0925,0.0688,0.9146,49584754.60335,0.9442,0.0757,-14.1069,3
cec2015,11,1,0.15115,8.052,0.8728499999999999,0.1205,5405.992,0.15485,-32.6429,0.1210499999999999,1.2959,-18.30585,1.14245,1.89015,-13.74105,1.5574,13.5,0.92105,-20.00265,1.0510000000000002,2.0657,0.9,0.9981,0.2865499999999999,0.9279,0.94585,-32.22295,0.5481499999999999,1.1737,0.92015,-13.52675,0.09345,0.88825,2.7219,-20.2655,0.9466,0.9091,0.0909,0.8329,0.7482,0.23525,60.25455,0.078,-0.31015,0.35065,5.5368,0.89415,0.07885,0.9,1.2262,0.08845,0.9286,0.1205,6.39445,0.8714,0.1355,0.84005,0.1372499999999999,0.0864,0.07475,0.6787000000000001,17.02375,0.94805,0.18375,-18.08155,3
cec2015,12,1,0.1094,0.3842,0.6992,0.12045,1908.44555,0.0921,-76.4054,0.0663499999999999,1.3803999999999998,-39.3798,1.1928,1.47605,-15.20815,1.2807499999999998,7.0,0.7801,-55.7149,1.11075,5.222049999999999,0.9,0.9617,0.1633,0.84485,0.94005,-76.20275000000001,0.5347500000000001,1.6441,0.7813,-15.08605,0.05325,0.86205,1.00825,-55.53235,0.94045,0.9091,0.0909,0.8685,0.7150000000000001,0.29735,22.5522,0.0955999999999999,-0.2326,0.3127,44.45825,0.6739999999999999,0.0327999999999999,0.9,0.2252,0.0481,0.84555,0.12045,4.8988,0.6990000000000001,0.07635,0.5854999999999999,0.1436,0.0863,0.0728,0.49155,4.8926,0.9448,0.1253,-39.134,2
cec2015,13,1,0.1702,16.077,0.8254,0.11925,22665673.7353,0.12235,-44.77845,0.0909,1.35655,-20.4406,1.1649500000000002,1.33075,-7.8171,1.1822499999999998,63.0,0.8834500000000001,-29.5327,1.0215,15.32655,0.9,1.0,0.2277,0.91945,0.9692,-44.23365,0.56115,1.3279,0.8841,-7.918150000000001,0.05935,0.87125,35079.786850000004,-29.41455,0.96875,0.9091,0.0909,0.8951,0.73665,0.0424,22.839,0.07375,-0.08045,0.05245,307.2316,0.7753,0.0444,0.9,1.8468,0.0572,0.92015,0.11925,10.2446,0.82355,0.104,0.17785,0.1138,0.1015,0.06575,0.12125,373040.1282,0.93085,0.18995,-20.2367,3
cec2015,14,1,0.15735,122.2045,0.90955,0.12125,1204412.67835,0.17325,-22.6086,0.1269,1.36905,-17.2524,1.12525,1.3138999999999998,-9.92325,1.1746,51.0,0.91755,-20.87835,1.0491,14.9692,0.9,1.0,0.2049,0.93205,0.9609,-22.91415,0.5549999999999999,1.3165,0.91835,-9.9595,0.1003,0.8229,1372.7226,-20.7317,0.9607,0.9091,0.0909,0.8907499999999999,0.68815,0.1026,44.32215,0.0848,-0.10765,0.1391,326.2761,0.7995,0.0765,0.9,3.048,0.0959,0.93135,0.12125,12.0131,0.9109,0.1527,0.38945,0.12285,0.0922,0.0728999999999999,0.23315,16686.8507,0.94095,0.17525,-17.39555,3
cec2015,15,1,0.17005,1066.665,0.6951499999999999,0.1207,3303396.74665,0.20455,-77.275,0.15145,1.3585,-49.01185,1.1319,1.2825000000000002,-31.84965,1.19985,41.0,0.75675,-61.6239,1.0478,5.291550000000001,0.9,1.0,0.219,0.8069,0.8745,-77.2202,0.55465,1.29295,0.7567999999999999,-31.89075,0.09705,0.8291999999999999,1130.5055000000002,-61.7106,0.8741,0.9091,0.0909,0.93365,0.6977,0.3148499999999999,137.1681,0.09645,-0.18815,0.50635,38.53375,0.8152999999999999,0.07515,0.9,3.75875,0.0923,0.80585,0.1207,62.60755,0.6956,0.1823,0.8837999999999999,0.14415,0.0676499999999999,0.1039499999999999,0.49025,71483.51545,0.96205,0.1831,-49.19115,2
cec2017,1,1,0.12225,89733158.1458,0.6931499999999999,0.12085,74066035697.4071,0.1552,-79.4804,0.0964,1.61305,-51.5662,1.23255,1.4651,-33.897800000000004,1.2291,1.0,0.74875,-63.661100000000005,1.10735,0.7363999999999999,0.9,1.0,0.17835,0.7968500000000001,0.8664499999999999,-77.7418,0.54,1.6491,0.74455,-33.822050000000004,0.0838,0.7603,33967496.23135,-64.86245,0.8665,0.8182,0.0909,0.8463,0.829,0.6769000000000001,4.7801,0.1169,-0.36695,0.89735,0.65915,0.6672,0.0499499999999999,0.9,8.1932,0.0757,0.7980499999999999,0.12085,9.70095,0.68695,0.12695,1.0,0.16635,0.06095,0.1276,0.77915,327213207.22265,0.9676,0.14305,-51.16295,2
cec2017,3,1,0.0538,110448136.47745,0.9641,0.1217,394814333224.2125,0.25,-8.33575,0.0769,3.252,-6.091749999999999,2.85525,8.91295,-6.3139,14.5696,41.0,0.9755,-6.20295,1.0,6.0809,0.9,1.0,0.47655,0.97595,0.9751,-9.0944,0.55945,2.0356,0.9767,-6.28045,0.1,0.85695,56051391.80465,-5.92195,0.97525,0.9091,0.0909,1.6799,0.65955,0.00875,71.5959,0.06425,-0.1723,0.10245,54.60725,0.49125,0.0491,0.9,8.954,0.1,0.9754,0.1217,17.285800000000002,0.96715,0.0875499999999999,0.8221499999999999,0.1118,0.0971,0.0671499999999999,0.71655,1029528141.42915,0.94035,0.0327,-6.222049999999999,3
cec2017,4,1,0.1287499999999999,44.3248,0.7080500000000001,0.1199,26999.807050000003,0.15835,-74.84385,0.10195,1.5525,-47.45855,1.2419,1.5709499999999998,-30.257,1.31375,3.0,0.7656000000000001,-59.38495,1.0947,1.912,0.9,0.9999,0.2022999999999999,0.81305,0.88075,-73.95845,0.54115,1.51275,0.7637,-30.0505,0.0857,0.8006,3.00495,-59.98125,0.8814,0.9091,0.0909,0.8304499999999999,0.79615,0.5202,5.65355,0.0962,-0.3253,0.6976,5.94025,0.72885,0.0565,0.9,1.9469,0.07815,0.8145,0.1199,44.0673,0.705,0.1272,0.96495,0.15955,0.0648499999999999,0.10955,0.7188,129.2668,0.96455,0.1528999999999999,-46.99045,2
cec2017,5,1,0.09875,0.3504,0.7239,0.1215499999999999,861.9232999999999,0.11845,-70.0852,0.08865,1.3241999999999998,-45.84995,1.2064,1.3313,-29.79065,1.28565,1.0,0.7784,-56.1426,1.08385,0.5463,0.9,0.35995,0.13165,0.81935,0.8826499999999999,-69.94775,0.557,1.35885,0.7783,-29.7913,0.0764499999999999,0.9141,0.0195499999999999,-56.27245,0.88245,0.8182,0.8182,0.96195,0.8386,0.804,3.6608,0.0914,-0.3595,0.93335,-0.04765,0.7897000000000001,0.05655,0.9,-0.2352,0.07105,0.81985,0.1215499999999999,64.59309999999999,0.7239,0.0970999999999999,0.9654,0.17515,0.07285,0.0993,0.8388,1.2666,0.958,0.103,-45.640150000000006,2
cec2017,6,1,0.2429,0.2783,0.7503,0.12075,803.3824,0.2061,-63.72875,0.17895,1.1589,-40.858900000000006,1.0473,1.1243500000000002,-26.37895,1.0266,1.0,0.80055,-50.53505,1.0391,0.44875,0.9,0.15065,0.27265,0.8389500000000001,0.8961,-63.26025,0.6306,1.13535,0.7988,-26.36255,0.0979,0.90605,0.035,-51.0488,0.89595,0.9091,0.9091,0.9095,0.8652,0.4168,12.15025,0.06745,-0.4825,0.5903,0.1822,0.90735,0.0860499999999999,0.9,-0.3353,0.0946,0.8392,0.12075,9.9153,0.74885,0.19785,0.62455,0.15235,0.09195,0.07465,0.42745,0.35085,0.9407,0.26605,-40.73395,2
cec2017,7,1,0.1664999999999999,1.2738,0.61775,0.12035,1768.2966,0.2345,-96.28385,0.1481,1.569,-66.2861,1.1043500000000002,1.72575,-45.62425,1.0848,1.0,0.6811499999999999,-80.78030000000001,1.016,0.43005,0.9,0.76355,0.28285,0.73875,0.82025,-96.82745,0.5591999999999999,1.27165,0.6851,-46.75855,0.10385,0.7001999999999999,0.26095,-79.9236,0.81545,0.9091,0.6364,0.62925,0.84445,0.3753499999999999,1.0147499999999998,0.1181,-0.46225,0.99395,0.18835,0.7994,0.0818,0.9,0.3453,0.1021499999999999,0.7339,0.12035,6.8183,0.6207,0.2121,0.9941,0.1488499999999999,0.05105,0.1369,0.3841,1.82095,0.97505,0.2613499999999999,-67.39605,2
cec2017,8,1,0.17075,0.2914,0.71255,0.1202999999999999,1070.00995,0.2274,-73.6266,0.1528,1.49175,-51.13935,1.19585,1.63515,-35.41305,1.3559,1.0,0.75705,-61.55485,1.02605,0.5556,0.9,0.18445,0.2784,0.79855,0.86045,-72.82990000000001,0.5843,1.235,0.75665,-35.53985,0.1019,0.80765,0.02905,-61.7937,0.8597,0.9091,0.9091,0.8388,0.8524,0.3855,3.8874,0.08135,-0.44705,0.7989,0.22975,0.84165,0.0827,0.9,-0.3153,0.09875,0.7988500000000001,0.1202999999999999,17.59495,0.70995,0.1882,0.90375,0.1502,0.07245,0.09165,0.4949,0.5292,0.95875,0.20385,-50.96425,2
cec2017,9,1,0.2224,42.3279,0.73105,0.1205,20553.2195,0.23645,-69.3126,0.1783,1.3155,-44.8787,1.1104,1.2337,-30.1108,1.101,2.0,0.7836,-54.822,1.0128,1.50185,0.9,0.9998,0.2778,0.8232,0.8813500000000001,-68.14085,0.62195,1.1598000000000002,0.78135,-29.88785,0.1031,0.83735,1.5083000000000002,-55.5143,0.882,0.9091,0.0909,0.895,0.8462,0.375,3.50495,0.05935,-0.4166499999999999,0.56545,3.4078,0.8735999999999999,0.08915,0.9,1.8869,0.10245,0.8243499999999999,0.1205,61.80715,0.727,0.2121,0.68275,0.149,0.0891,0.06695,0.4914,93.66925,0.9441,0.25005,-44.4907,2
cec2017,10,1,0.44205,4.4223,0.97935,0.1202999999999999,5120.39415,0.25,-5.17265,0.2505,0.998,-2.77165,0.9985,1.00215,-2.33415,0.9944,1.0,0.98195,-4.57235,1.0,-0.0056999999999999,0.9,0.92325,0.4425,0.9891,0.9908,-5.2388,0.66415,1.0,0.982,-2.2305,0.1,1.0005,0.06885,-4.5624,0.9912,0.9091,0.0909,0.987,0.87015,0.035,20.9897,0.04865,-0.61255,0.03855,-0.0673999999999999,1.0,0.1,0.9,0.8659,0.1,0.9892,0.1202999999999999,17.947400000000002,0.9796,0.2504,0.0566,0.11285,0.12145,0.0482999999999999,0.0428,1.16705,0.9135,0.4454,-2.7342,4
cec2017,11,1,0.10305,363643.5679,0.8611,0.1202,1392078815.4578,0.3094,-35.128,0.075,4.07105,-14.06145,2.1884,1.2313999999999998,-11.49,1.3905,24.0,0.9248,-19.0476,0.9988,2.91535,0.9,1.0,0.1262,0.9446,0.95475,-35.1814,0.5547,2.05925,0.9241,-11.4517,0.1,0.53755,84007.84325,-19.26665,0.9548,0.9091,0.0909,1.1324,0.6421,0.4964,504.06365000000005,0.06835,-0.21025,0.70615,9.39945,0.4844,0.0485499999999999,0.9,6.4715,0.1001,0.9449,0.1202,345.0316,0.86155,0.1383,0.9897,0.1568999999999999,0.09035,0.06945,0.6964,28946826.7443,0.9448,0.0895499999999999,-13.95795,3
cec2017,12,1,0.11,32547116.0553,0.8306,0.1205,19008593097.1761,0.212,-44.12445,0.1011,2.08985,-34.915350000000004,1.3512,1.9455,-26.0549,1.33825,1.0,0.8465,-38.87965,1.0655,0.9138,0.9,1.0,0.2177,0.86245,0.8973,-42.91385,0.54045,1.77095,0.84085,-25.2045,0.1096999999999999,0.6415500000000001,489084.3804,-40.37865,0.9005,0.8182,0.0909,0.6912499999999999,0.8268,0.58475,131.68015,0.0818,-0.3611,0.7834,0.86155,0.5985,0.062,0.9,7.7528,0.1028999999999999,0.86695,0.1205,176.90915,0.8261499999999999,0.1576,1.0,0.16175,0.07105,0.0893,0.8055,84125685.32460001,0.96045,0.16025,-33.71495,0
cec2017,13,1,0.12895,18718552.9497,0.8885000000000001,0.11935,9504561301.2004,0.2489,-27.86505,0.0902999999999999,2.77405,-25.76,2.62745,1.3679,-21.193,1.7602,9.0,0.8938999999999999,-26.8767,1.0006,0.965,0.9,1.0,0.176,0.89845,0.9165,-28.251800000000003,0.5487,1.7758500000000002,0.89455,-21.18815,0.1,0.9555,151285.5496,-26.7653,0.91635,0.8182,0.0909,1.27475,0.8140499999999999,0.6544,784.8712,0.0662,-0.33745,0.94235,0.3702,0.5645,0.0563,0.9,7.5526,0.10005,0.89835,0.11935,653.20075,0.89015,0.0935,1.0,0.16675,0.08195,0.07285,0.7158,100064597.8895,0.95255,0.1008,-25.7465,0
cec2017,14,1,0.07765,8164167.6049,0.9509,0.12035,5526599884.3915,0.2815,-12.5143,0.06795,4.1198,-12.3797,1.6233499999999998,0.97695,-11.99,1.09415,20.0,0.9531,-11.878,1.0,1.28435,0.9,1.0,0.0754,0.9512,0.95275,-12.43995,0.5570999999999999,2.34945,0.952,-11.9798,0.1,0.38795,141089.43185,-12.18315,0.9527,0.8182,0.0909,1.1191,0.7498,0.7302,957.83715,0.0663,-0.26565,0.9161,0.80155,0.4256,0.04255,0.9,7.2923,0.1,0.95115,0.12035,641.4633,0.9507,0.1709,1.0,0.1698,0.09525,0.064,0.8144,90037866.4013,0.9416,0.06845,-12.3881,3
cec2017,15,1,0.0959,27066520.7003,0.9422,0.1207,10141024332.1915,0.25,-14.6556,0.1037,2.4111,-13.3561,3.6199,3.4154,-12.39995,4.2366,19.0,0.9453,-13.8521,1.0,1.3676,0.9,1.0,0.32775,0.94735,0.95115,-14.63825,0.5642,1.57015,0.9458,-12.4934,0.1,1.5307,405384.1676,-13.7492,0.9507,0.9091,0.0909,1.2075,0.78705,0.25285,626.9108,0.0635,-0.3391,0.7744,1.50675,0.6368499999999999,0.0637,0.9,7.7528,0.1,0.9474,0.1207,224.8587,0.94225,0.06905,1.0,0.13915,0.095,0.06735,0.47805,89649822.64199999,0.94205,0.0772,-13.33045,3
cec2017,16,1,0.102,13.38405,0.8625499999999999,0.11885,17735.4062,0.2410999999999999,-34.77335,0.1313,1.8703,-26.536,1.69555,2.98565,-17.9115,2.18575,8.0,0.8783,-30.83405,1.02315,3.4482,0.9,1.0,0.30535,0.8954500000000001,0.9294,-34.82855,0.5602,1.208,0.87835,-17.5092,0.09855,0.90045,0.87705,-30.87785,0.9309,0.9091,0.0909,0.74085,0.7308,0.3392,278.09804999999994,0.077,-0.22045,0.5402,13.82815,0.8446499999999999,0.08175,0.9,1.6867,0.0967,0.8956,0.11885,246.5672,0.863,0.1432999999999999,0.98405,0.1463,0.0864,0.08245,0.6821999999999999,204.75255,0.9486,0.1399,-26.44115,3
cec2017,17,1,0.16,300.32595,0.8692500000000001,0.1212,622219.60405,0.2921,-32.8545,0.1348,2.18145,-27.51895,1.7514500000000002,1.78605,-21.89315,1.89025,27.5,0.8815999999999999,-29.9918,0.99565,4.15495,0.9,1.0,0.28415,0.8915500000000001,0.91375,-33.1215,0.5736,1.1042,0.88165,-21.82515,0.1,0.8029,30.39125,-30.02275,0.91385,0.9091,0.0909,1.06155,0.67155,0.32925,977.94745,0.0655,-0.22855,0.6104,21.437,0.8969499999999999,0.0905499999999999,0.9,3.3283,0.10045,0.8914500000000001,0.1212,403.11625,0.8705499999999999,0.16735,0.8801,0.1454,0.08435,0.07035,0.39975,12486.6275,0.9505,0.1504,-27.50125,3
cec2017,18,1,0.0755,49282495.7004,0.85725,0.1191,28426593903.389,0.13885,-35.864999999999995,0.06565,2.0694,-27.4608,1.98355,1.7881,-19.27015,2.10385,10.0,0.8734999999999999,-32.040099999999995,1.12825,1.2975,0.9,1.0,0.13855,0.8917999999999999,0.92405,-36.1737,0.5306500000000001,3.0899,0.8733500000000001,-19.06,0.10175,0.97145,764392.3331500001,-32.15655,0.9248,0.8182,0.0909,1.1268,0.79425,0.7121999999999999,252.92155,0.0729,-0.30025,0.804,1.5397500000000002,0.3684,0.0327999999999999,0.9,7.953,0.0902999999999999,0.89315,0.1191,317.02715,0.85865,0.06935,1.0,0.16945,0.0829,0.08045,0.91025,239696153.95795,0.95075,0.0670999999999999,-27.07055,0
cec2017,19,1,0.0381,31813968.897,0.89655,0.12145,22052307096.41695,0.109,-25.88955,0.0559,1.9351,-21.1362,1.0307,0.97315,-15.8202,0.97055,19.0,0.90515,-24.03485,0.98095,1.2328,0.9,1.0,0.0374,0.9167,0.93765,-26.19905,0.54265,3.2361500000000003,0.9052,-15.80725,0.11645,0.5318,625749.6657,-24.0508,0.9376,0.8182,0.0909,0.99985,0.74675,0.8177,415.39375,0.07275,-0.26505,0.90225,0.8085,0.3045,0.0364499999999999,0.9,7.8328,0.11825,0.91675,0.12145,533.2824,0.898,0.1074,0.9998,0.17395,0.09005,0.0723,0.9155,331288773.47635,0.94505,0.03815,-21.0814,0
cec2017,20,1,0.37555,2.3193,0.95285,0.1203,3263.32055,0.25175,-11.76465,0.25145,1.00225,-6.6026,0.99675,1.02045,-5.56035,0.99855,1.0,0.96435,-9.0288,1.0,0.1061,0.9,0.78415,0.38345,0.97395,0.9781,-11.9487,0.6601999999999999,1.0,0.9649,-5.46615,0.1,0.9956,0.0152,-8.918949999999999,0.9784,0.9091,0.5455,0.9776,0.87165,0.1279,81.693,0.05285,-0.58255,0.1699,-0.16785,1.0,0.1,0.9,0.5856,0.1,0.9739,0.1203,116.9472,0.95365,0.25265,0.1866999999999999,0.1251,0.11825,0.0552499999999999,0.1306,1.81905,0.91695,0.3837,-6.6153,4
cec2017,21,1,0.10855,0.4213,0.8041499999999999,0.11975,3012.4312,0.1096999999999999,-54.13485,0.09575,1.1495,-37.04005,1.07685,1.1677499999999998,-20.3506,1.1493,5.0,0.8239000000000001,-44.6152,1.0578500000000002,4.9303,0.9,0.97055,0.12695,0.85405,0.9198,-49.6234,0.5529999999999999,1.1825,0.8175,-20.4414,0.0772,0.9435,0.55305,-46.32265,0.91935,0.9091,0.0909,0.9865,0.7657,0.30525,18.37325,0.08245,-0.2031,0.31655,35.1411,0.89445,0.0646,0.9,0.0651,0.0724,0.85575,0.11975,10.60125,0.7867500000000001,0.1011499999999999,0.59545,0.1434,0.08775,0.0822,0.52315,5.641349999999999,0.9441,0.11225,-36.5475,2
cec2017,22,1,0.3607,4.223,0.6825,0.1192,6309.236,0.22935,-82.77735,0.18975,1.1947,-38.02215,1.08795,1.1639499999999998,-14.5583,1.0572499999999998,1.0,0.77315,-57.47265,1.0714,-0.66105,0.9,0.94885,0.4199,0.8502000000000001,0.94265,-80.429,0.637,1.20825,0.76015,-14.0983,0.09295,0.9081,0.0988999999999999,-60.89495,0.94435,0.9091,0.0909,0.9092,0.8645,0.10155,5.431900000000001,0.0593,-0.55445,0.1655499999999999,1.2274,0.88765,0.07655,0.9,0.8659,0.08645,0.8624,0.1192,23.5205,0.6738999999999999,0.2107,0.42205,0.12225,0.10525,0.05895,0.26605,2.35835,0.92995,0.3966,-34.8544,2
cec2017,23,1,0.08225,2.48605,0.77145,0.1193,4213.306200000001,0.0419,-58.14925,0.04715,0.8953,-27.0973,0.8101,1.0334500000000002,-12.13055,1.00375,5.0,0.8435,-39.6503,1.00505,0.5544,0.9,0.96825,0.08445,0.8932,0.9522,-57.902,0.5599000000000001,1.35615,0.8422499999999999,-12.00935,0.037,0.8962,0.09375,-40.0392,0.9526,0.8182,0.0909,0.9743,0.8063,0.81525,12.78025,0.09385,-0.3535,0.8219,-0.519,0.7403500000000001,0.02735,0.9,0.6657,0.037,0.8934,0.1193,83.94305,0.77085,0.05275,0.8632,0.1731,0.095,0.0664,0.8448,7.83225,0.9367,0.0841,-26.99905,0
cec2017,24,1,0.1157,1.9288,0.7917,0.12015,4135.183150000001,0.0627,-54.06305,0.0621,0.99505,-29.0761,0.9425,1.0987,-16.8325,1.0543,2.0,0.84495,-39.2923,1.02705,1.3642,0.9,0.95185,0.1266999999999999,0.8854500000000001,0.9337,-52.7683,0.5365,1.21275,0.845,-16.67755,0.0448,0.95295,1.18655,-39.34115,0.93415,0.8182,0.0909,0.9535,0.8127,0.6165,22.2526,0.0910499999999999,-0.34735,0.6384000000000001,4.07235,0.85515,0.0374,0.9,0.5355,0.04335,0.8858,0.12015,4.07535,0.78695,0.0660999999999999,0.76105,0.16385,0.0842499999999999,0.07545,0.6940999999999999,4.87135,0.94905,0.1211,-28.93695,0
cec2017,25,1,0.16865,18.4615,0.69895,0.1196,13468.5553,0.2032999999999999,-76.88875,0.14,1.4629,-50.699,1.131,1.63835,-34.12805,1.1806,2.0,0.7562,-61.7742,1.06175,1.3709,0.9,0.9992,0.2762,0.80025,0.86555,-76.2656,0.5498000000000001,1.3347,0.7535000000000001,-33.818,0.0936,0.7707,1.7931,-62.5671,0.8665,0.9091,0.0909,0.72285,0.81675,0.3697,3.49655,0.1047,-0.38485,0.6769499999999999,2.97555,0.7907500000000001,0.0701,0.9,1.5666,0.0884,0.8015,0.1196,19.07325,0.6970000000000001,0.1794,0.91785,0.147,0.06215,0.11345,0.5427,33.7585,0.96695,0.23445,-50.27615,2
cec2017,26,1,0.129,5.8313,0.7759,0.12035,8721.18085,0.20115,-60.25625,0.1201,1.6603,-34.95675,1.2268,1.62245,-24.13455,1.36465,4.0,0.8377,-41.11785,1.0308000000000002,2.4843,0.9,0.9973,0.2071,0.86225,0.90495,-56.77785,0.5464,1.36325,0.8292999999999999,-23.5958,0.10225,0.7401,0.6636,-43.311,0.90685,0.9091,0.0909,0.85755,0.7978000000000001,0.44445,11.55145,0.0945,-0.30125,0.52755,9.59565,0.76145,0.0749499999999999,0.9,1.046,0.0991499999999999,0.86785,0.12035,36.7432,0.7625500000000001,0.1649999999999999,0.8128,0.15525,0.0759499999999999,0.09635,0.68245,23.920050000000003,0.95575,0.152,-33.4848,2
