suite,fid,iid,ela_meta.quad_simple.cond,ela_level.lda_qda_10,ic.eps.ratio,disp.diff_median_25,ela_level.lda_mda_25,nbc.dist_ratio.coeff_var,ela_meta.quad_simple.adj_r2,ela_level.qda_mda_50,pca.expl_var_PC1.cor_init,ela_meta.lin_simple.adj_r2,disp.ratio_median_02,disp.diff_mean_05,pca.expl_var.cov_init,ela_level.mmce_qda_10,ela_level.mmce_lda_50,ela_level.lda_mda_10,nbc.nn_nb.sd_ratio,disp.ratio_mean_10,disp.diff_mean_25,ela_level.mmce_mda_10,ela_level.lda_mda_50,disp.ratio_median_25,pca.expl_var_PC1.cor_x,ela_meta.quad_w_interact.adj_r2,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_05,disp.ratio_mean_05,pca.expl_var.cor_x,ela_level.mmce_lda_25,nbc.nn_nb.mean_ratio,ela_distr.kurtosis,disp.diff_median_02,ela_level.lda_qda_50,ela_level.mmce_qda_25,disp.ratio_median_10,ela_distr.skewness,disp.diff_mean_02,disp.ratio_mean_25,nbc.nb_fitness.cor,ela_level.mmce_mda_25,ela_level.lda_qda_25,pca.expl_var_PC1.cov_x,disp.diff_median_10,ela_meta.lin_simple.coef.min,ela_level.qda_mda_25,ela_meta.lin_simple.intercept,ic.h.max,pca.expl_var.cov_x,ela_level.qda_mda_10,ic.eps.max,nbc.nn_nb.cor,pca.expl_var_PC1.cov_init,disp.diff_mean_10,disp.ratio_mean_02,ela_level.mmce_qda_50,ela_distr.number_of_peaks,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.coef.max,ela_level.mmce_mda_50,ic.m0,disp.diff_median_05,ela_level.mmce_lda_10,clustering_12_clusters
cec2015,5,1,31.814300000000003,1.0,0.8659,-3.61535,0.9995,0.12085,0.02835,0.97895,0.1129,0.02115,0.97185,-5.7092,0.0909,0.1,0.45535,1.0,0.04645,0.98335,-3.5174,0.1,0.99435,0.9858,0.1220499999999999,0.0404999999999999,0.9091,26.64415,0.97735,0.97745,0.9,0.25,0.9142,-0.0657,-7.1418,1.01315,0.25025,0.98295,-0.0354,-6.944599999999999,0.9861,-0.6154,0.2501,0.999,0.1220499999999999,-4.33685,0.0329,1.0005,4536.0599,0.87005,0.9,1.0,4.4223,0.04965,0.92145,-4.21365,0.97255,0.449,1.0,0.02885,0.84135,0.4593,0.6645,-5.747,0.1,0
cec2015,6,1,730.6597,5.30575,7.4925,-15.08895,0.7119,0.0891,0.93885,1.01645,0.17885,0.87515,0.8821,-25.06835,0.0909,0.02285,0.0328,1.081,0.07125,0.9132,-14.94175,0.111,0.9827,0.94055,0.12115,1.0,0.8182,585.88865,0.9014,0.90105,0.9,0.02775,0.94575,0.34275,-29.93745,0.9702,0.03155,0.9133,1.06005,-29.61715,0.941,-0.2702,0.0392,0.87045,0.12115,-22.0115,252585.48745,0.80315,10047593470.822151,0.73755,0.9,0.2061,15566543.5927,0.0797,1.0,-22.00075,0.8831,0.0339,22.0,0.93715,148684443.97525,0.03325,0.53365,-25.0338,0.1201,0
cec2015,7,1,478.1586,1.9081,1.3664,-20.00435,2.38355,0.0786999999999999,0.73595,1.30795,0.1626,0.57085,0.81175,-38.5061,0.0909,0.04345,0.14995,1.1325500000000002,0.0798,0.8806,-19.78415,0.07225,1.90255,0.9212,0.1202,0.96315,0.8182,553.50055,0.8468,0.84805,0.9,0.14195,0.9537,6.0572,-47.7803,1.4832999999999998,0.0678,0.87955,2.22915,-47.35965,0.9219,-0.26375,0.0598999999999999,2.14105,0.1202,-30.5643,0.1809,1.09785,7534.48105,0.70775,0.9,0.59015,9.2463,0.0847,0.9996,-30.2478,0.81305,0.1017,14.0,0.7469,100.2792,0.0774,0.534,-38.87165,0.0822,0
cec2015,8,1,235.70025,2.1136,7.3123,-10.99205,2.06805,0.0948499999999999,0.7030000000000001,0.8140000000000001,0.1616,0.5935999999999999,0.9269,-13.29245,0.0909,0.0472999999999999,0.1287499999999999,0.9988,0.0643,0.9522,-10.95125,0.1001,1.39495,0.9567,0.1205,1.0,0.8182,429.0031,0.94805,0.94755,0.9,0.34765,0.94165,3.29185,-18.56055,1.7604,0.0702,0.95265,1.8114,-18.76125,0.9568,-0.25865,0.1689999999999999,4.90895,0.1205,-12.01405,152641.89805000002,0.4242,5031691266.94155,0.7577,0.9,0.47165,9375015.0151,0.0688999999999999,1.0,-12.1025,0.92595,0.07255,16.0,0.8909,65168547.89655,0.0894,0.55095,-13.18295,0.1,0
cec2015,9,1,32.14155,1.5387,0.8258,-13.1864,1.1317499999999998,0.09025,0.71365,1.1223,0.1698,0.7101,0.7230000000000001,-51.30415,0.0909,0.0312,0.12265,1.0818,0.074,0.8651500000000001,-12.9285,0.0443,1.71955,0.94805,0.1212999999999999,0.8345,0.8182,8.0282,0.7979499999999999,0.79745,0.9,0.0953,0.9412,-1.20105,-70.28105,1.543,0.07275,0.864,0.4045999999999999,-70.3629,0.949,-0.3380499999999999,0.0846,1.31485,0.1212999999999999,-34.5167,1.48485,0.86765,2799.8486000000003,0.75915,0.9,0.7076,3.5119,0.0813,0.9839,-34.16055,0.7222500000000001,0.07985,10.0,0.8047,12.0883,0.0713,0.5568,-51.2636,0.0482999999999999,0
cec2015,10,1,39.324,2.29335,7.2322,-12.64395,1.7317,0.0925,0.6905,0.96355,0.1643,0.6221,0.92535,-15.10305,0.0909,0.0452,0.0778,0.994,0.0688,0.9443,-12.45295,0.1045,1.04325,0.9502,0.1195,0.98605,0.8182,45.71985,0.94,0.9404,0.9,0.2771,0.9442,5.54255,-18.94585,1.07485,0.06105,0.94365,2.1408500000000004,-18.85015,0.95085,-0.2533499999999999,0.15625,4.51685,0.1195,-14.3005,1113439.01435,0.40865,4557533380.2992,0.7464,0.9,0.43235,7445122.9108,0.0784499999999999,1.0,-14.1069,0.9256,0.07345,15.0,0.9146,49584754.60335,0.0757,0.546,-15.2317,0.1043,0
cec2015,11,1,60.25455,1.1737,1.2262,-13.74105,1.14245,0.0864,0.35065,0.8329,0.1372499999999999,0.23525,0.8714,-20.00265,0.0909,0.07885,0.2865499999999999,1.0510000000000002,0.07475,0.9286,-13.52675,0.08845,1.5574,0.94585,0.1205,0.84005,0.9091,6.39445,0.92015,0.92105,0.9,0.15485,0.94805,5.5368,-32.6429,1.89015,0.1210499999999999,0.9279,2.0657,-32.22295,0.9466,-0.31015,0.1355,1.2959,0.1205,-18.30585,2.7219,0.88825,5405.992,0.7482,0.9,0.89415,8.052,0.078,0.9981,-18.08155,0.8728499999999999,0.15115,13.5,0.6787000000000001,17.02375,0.18375,0.5481499999999999,-20.2655,0.09345,0
cec2015,12,1,22.5522,1.6441,0.2252,-15.20815,1.1928,0.0863,0.3127,0.8685,0.1436,0.29735,0.6990000000000001,-55.7149,0.0909,0.0327999999999999,0.1633,1.11075,0.0728,0.84555,-15.08605,0.0481,1.2807499999999998,0.94005,0.12045,0.5854999999999999,0.9091,4.8988,0.7813,0.7801,0.9,0.0921,0.9448,44.45825,-76.4054,1.47605,0.0663499999999999,0.84485,5.222049999999999,-76.20275000000001,0.94045,-0.2326,0.07635,1.3803999999999998,0.12045,-39.3798,1.00825,0.86205,1908.44555,0.7150000000000001,0.9,0.6739999999999999,0.3842,0.0955999999999999,0.9617,-39.134,0.6992,0.1094,7.0,0.49155,4.8926,0.1253,0.5347500000000001,-55.53235,0.05325,0
cec2015,13,1,22.839,1.3279,1.8468,-7.8171,1.1649500000000002,0.1015,0.05245,0.8951,0.1138,0.0424,0.82355,-29.5327,0.0909,0.0444,0.2277,1.0215,0.06575,0.92015,-7.918150000000001,0.0572,1.1822499999999998,0.9692,0.11925,0.17785,0.9091,10.2446,0.8841,0.8834500000000001,0.9,0.12235,0.93085,307.2316,-44.77845,1.33075,0.0909,0.91945,15.32655,-44.23365,0.96875,-0.08045,0.104,1.35655,0.11925,-20.4406,35079.786850000004,0.87125,22665673.7353,0.73665,0.9,0.7753,16.077,0.07375,1.0,-20.2367,0.8254,0.1702,63.0,0.12125,373040.1282,0.18995,0.56115,-29.41455,0.05935,0
cec2015,14,1,44.32215,1.3165,3.048,-9.92325,1.12525,0.0922,0.1391,0.8907499999999999,0.12285,0.1026,0.9109,-20.87835,0.0909,0.0765,0.2049,1.0491,0.0728999999999999,0.93135,-9.9595,0.0959,1.1746,0.9609,0.12125,0.38945,0.9091,12.0131,0.91835,0.91755,0.9,0.17325,0.94095,326.2761,-22.6086,1.3138999999999998,0.1269,0.93205,14.9692,-22.91415,0.9607,-0.10765,0.1527,1.36905,0.12125,-17.2524,1372.7226,0.8229,1204412.67835,0.68815,0.9,0.7995,122.2045,0.0848,1.0,-17.39555,0.90955,0.15735,51.0,0.23315,16686.8507,0.17525,0.5549999999999999,-20.7317,0.1003,0
cec2015,15,1,137.1681,1.29295,3.75875,-31.84965,1.1319,0.0676499999999999,0.50635,0.93365,0.14415,0.3148499999999999,0.6956,-61.6239,0.0909,0.07515,0.219,1.0478,0.1039499999999999,0.80585,-31.89075,0.0923,1.19985,0.8745,0.1207,0.8837999999999999,0.9091,62.60755,0.7567999999999999,0.75675,0.9,0.20455,0.96205,38.53375,-77.275,1.2825000000000002,0.15145,0.8069,5.291550000000001,-77.2202,0.8741,-0.18815,0.1823,1.3585,0.1207,-49.01185,1130.5055000000002,0.8291999999999999,3303396.74665,0.6977,0.9,0.8152999999999999,1066.665,0.09645,1.0,-49.19115,0.6951499999999999,0.17005,41.0,0.49025,71483.51545,0.1831,0.55465,-61.7106,0.09705,0
cec2017,1,1,4.7801,1.6491,8.1932,-33.897800000000004,1.23255,0.06095,0.89735,0.8463,0.16635,0.6769000000000001,0.68695,-63.661100000000005,0.0909,0.0499499999999999,0.17835,1.10735,0.1276,0.7980499999999999,-33.822050000000004,0.0757,1.2291,0.8664499999999999,0.12085,1.0,0.8182,9.70095,0.74455,0.74875,0.9,0.1552,0.9676,0.65915,-79.4804,1.4651,0.0964,0.7968500000000001,0.7363999999999999,-77.7418,0.8665,-0.36695,0.12695,1.61305,0.12085,-51.5662,33967496.23135,0.7603,74066035697.4071,0.829,0.9,0.6672,89733158.1458,0.1169,1.0,-51.16295,0.6931499999999999,0.12225,1.0,0.77915,327213207.22265,0.14305,0.54,-64.86245,0.0838,0
cec2017,3,1,71.5959,2.0356,8.954,-6.3139,2.85525,0.0971,0.10245,1.6799,0.1118,0.00875,0.96715,-6.20295,0.0909,0.0491,0.47655,1.0,0.0671499999999999,0.9754,-6.28045,0.1,14.5696,0.9751,0.1217,0.8221499999999999,0.9091,17.285800000000002,0.9767,0.9755,0.9,0.25,0.94035,54.60725,-8.33575,8.91295,0.0769,0.97595,6.0809,-9.0944,0.97525,-0.1723,0.0875499999999999,3.252,0.1217,-6.091749999999999,56051391.80465,0.85695,394814333224.2125,0.65955,0.9,0.49125,110448136.47745,0.06425,1.0,-6.222049999999999,0.9641,0.0538,41.0,0.71655,1029528141.42915,0.0327,0.55945,-5.92195,0.1,0
cec2017,4,1,5.65355,1.51275,1.9469,-30.257,1.2419,0.0648499999999999,0.6976,0.8304499999999999,0.15955,0.5202,0.705,-59.38495,0.0909,0.0565,0.2022999999999999,1.0947,0.10955,0.8145,-30.0505,0.07815,1.31375,0.88075,0.1199,0.96495,0.9091,44.0673,0.7637,0.7656000000000001,0.9,0.15835,0.96455,5.94025,-74.84385,1.5709499999999998,0.10195,0.81305,1.912,-73.95845,0.8814,-0.3253,0.1272,1.5525,0.1199,-47.45855,3.00495,0.8006,26999.807050000003,0.79615,0.9,0.72885,44.3248,0.0962,0.9999,-46.99045,0.7080500000000001,0.1287499999999999,3.0,0.7188,129.2668,0.1528999999999999,0.54115,-59.98125,0.0857,0
cec2017,5,1,3.6608,1.35885,-0.2352,-29.79065,1.2064,0.07285,0.93335,0.96195,0.17515,0.804,0.7239,-56.1426,0.8182,0.05655,0.13165,1.08385,0.0993,0.81985,-29.7913,0.07105,1.28565,0.8826499999999999,0.1215499999999999,0.9654,0.8182,64.59309999999999,0.7783,0.7784,0.9,0.11845,0.958,-0.04765,-70.0852,1.3313,0.08865,0.81935,0.5463,-69.94775,0.88245,-0.3595,0.0970999999999999,1.3241999999999998,0.1215499999999999,-45.84995,0.0195499999999999,0.9141,861.9232999999999,0.8386,0.9,0.7897000000000001,0.3504,0.0914,0.35995,-45.640150000000006,0.7239,0.09875,1.0,0.8388,1.2666,0.103,0.557,-56.27245,0.0764499999999999,0
cec2017,6,1,12.15025,1.13535,-0.3353,-26.37895,1.0473,0.09195,0.5903,0.9095,0.15235,0.4168,0.74885,-50.53505,0.9091,0.0860499999999999,0.27265,1.0391,0.07465,0.8392,-26.36255,0.0946,1.0266,0.8961,0.12075,0.62455,0.9091,9.9153,0.7988,0.80055,0.9,0.2061,0.9407,0.1822,-63.72875,1.1243500000000002,0.17895,0.8389500000000001,0.44875,-63.26025,0.89595,-0.4825,0.19785,1.1589,0.12075,-40.858900000000006,0.035,0.90605,803.3824,0.8652,0.9,0.90735,0.2783,0.06745,0.15065,-40.73395,0.7503,0.2429,1.0,0.42745,0.35085,0.26605,0.6306,-51.0488,0.0979,0
cec2017,7,1,1.0147499999999998,1.27165,0.3453,-45.62425,1.1043500000000002,0.05105,0.99395,0.62925,0.1488499999999999,0.3753499999999999,0.6207,-80.78030000000001,0.6364,0.0818,0.28285,1.016,0.1369,0.7339,-46.75855,0.1021499999999999,1.0848,0.82025,0.12035,0.9941,0.9091,6.8183,0.6851,0.6811499999999999,0.9,0.2345,0.97505,0.18835,-96.28385,1.72575,0.1481,0.73875,0.43005,-96.82745,0.81545,-0.46225,0.2121,1.569,0.12035,-66.2861,0.26095,0.7001999999999999,1768.2966,0.84445,0.9,0.7994,1.2738,0.1181,0.76355,-67.39605,0.61775,0.1664999999999999,1.0,0.3841,1.82095,0.2613499999999999,0.5591999999999999,-79.9236,0.10385,0
cec2017,8,1,3.8874,1.235,-0.3153,-35.41305,1.19585,0.07245,0.7989,0.8388,0.1502,0.3855,0.70995,-61.55485,0.9091,0.0827,0.2784,1.02605,0.09165,0.7988500000000001,-35.53985,0.09875,1.3559,0.86045,0.1202999999999999,0.90375,0.9091,17.59495,0.75665,0.75705,0.9,0.2274,0.95875,0.22975,-73.6266,1.63515,0.1528,0.79855,0.5556,-72.82990000000001,0.8597,-0.44705,0.1882,1.49175,0.1202999999999999,-51.13935,0.02905,0.80765,1070.00995,0.8524,0.9,0.84165,0.2914,0.08135,0.18445,-50.96425,0.71255,0.17075,1.0,0.4949,0.5292,0.20385,0.5843,-61.7937,0.1019,0
cec2017,9,1,3.50495,1.1598000000000002,1.8869,-30.1108,1.1104,0.0891,0.56545,0.895,0.149,0.375,0.727,-54.822,0.0909,0.08915,0.2778,1.0128,0.06695,0.8243499999999999,-29.88785,0.10245,1.101,0.8813500000000001,0.1205,0.68275,0.9091,61.80715,0.78135,0.7836,0.9,0.23645,0.9441,3.4078,-69.3126,1.2337,0.1783,0.8232,1.50185,-68.14085,0.882,-0.4166499999999999,0.2121,1.3155,0.1205,-44.8787,1.5083000000000002,0.83735,20553.2195,0.8462,0.9,0.8735999999999999,42.3279,0.05935,0.9998,-44.4907,0.73105,0.2224,2.0,0.4914,93.66925,0.25005,0.62195,-55.5143,0.1031,0
cec2017,10,1,20.9897,1.0,0.8659,-2.33415,0.9985,0.12145,0.03855,0.987,0.11285,0.035,0.9796,-4.57235,0.0909,0.1,0.4425,1.0,0.0482999999999999,0.9892,-2.2305,0.1,0.9944,0.9908,0.1202999999999999,0.0566,0.9091,17.947400000000002,0.982,0.98195,0.9,0.25,0.9135,-0.0673999999999999,-5.17265,1.00215,0.2505,0.9891,-0.0056999999999999,-5.2388,0.9912,-0.61255,0.2504,0.998,0.1202999999999999,-2.77165,0.06885,1.0005,5120.39415,0.87015,0.9,1.0,4.4223,0.04865,0.92325,-2.7342,0.97935,0.44205,1.0,0.0428,1.16705,0.4454,0.66415,-4.5624,0.1,0
cec2017,11,1,504.06365000000005,2.05925,6.4715,-11.49,2.1884,0.09035,0.70615,1.1324,0.1568999999999999,0.4964,0.86155,-19.0476,0.0909,0.0485499999999999,0.1262,0.9988,0.06945,0.9449,-11.4517,0.1001,1.3905,0.95475,0.1202,0.9897,0.9091,345.0316,0.9241,0.9248,0.9,0.3094,0.9448,9.39945,-35.128,1.2313999999999998,0.075,0.9446,2.91535,-35.1814,0.9548,-0.21025,0.1383,4.07105,0.1202,-14.06145,84007.84325,0.53755,1392078815.4578,0.6421,0.9,0.4844,363643.5679,0.06835,1.0,-13.95795,0.8611,0.10305,24.0,0.6964,28946826.7443,0.0895499999999999,0.5547,-19.26665,0.1,0
cec2017,12,1,131.68015,1.77095,7.7528,-26.0549,1.3512,0.07105,0.7834,0.6912499999999999,0.16175,0.58475,0.8261499999999999,-38.87965,0.0909,0.062,0.2177,1.0655,0.0893,0.86695,-25.2045,0.1028999999999999,1.33825,0.8973,0.1205,1.0,0.8182,176.90915,0.84085,0.8465,0.9,0.212,0.96045,0.86155,-44.12445,1.9455,0.1011,0.86245,0.9138,-42.91385,0.9005,-0.3611,0.1576,2.08985,0.1205,-34.915350000000004,489084.3804,0.6415500000000001,19008593097.1761,0.8268,0.9,0.5985,32547116.0553,0.0818,1.0,-33.71495,0.8306,0.11,1.0,0.8055,84125685.32460001,0.16025,0.54045,-40.37865,0.1096999999999999,0
cec2017,13,1,784.8712,1.7758500000000002,7.5526,-21.193,2.62745,0.08195,0.94235,1.27475,0.16675,0.6544,0.89015,-26.8767,0.0909,0.0563,0.176,1.0006,0.07285,0.89835,-21.18815,0.10005,1.7602,0.9165,0.11935,1.0,0.8182,653.20075,0.89455,0.8938999999999999,0.9,0.2489,0.95255,0.3702,-27.86505,1.3679,0.0902999999999999,0.89845,0.965,-28.251800000000003,0.91635,-0.33745,0.0935,2.77405,0.11935,-25.76,151285.5496,0.9555,9504561301.2004,0.8140499999999999,0.9,0.5645,18718552.9497,0.0662,1.0,-25.7465,0.8885000000000001,0.12895,9.0,0.7158,100064597.8895,0.1008,0.5487,-26.7653,0.1,0
cec2017,14,1,957.83715,2.34945,7.2923,-11.99,1.6233499999999998,0.09525,0.9161,1.1191,0.1698,0.7302,0.9507,-11.878,0.0909,0.04255,0.0754,1.0,0.064,0.95115,-11.9798,0.1,1.09415,0.95275,0.12035,1.0,0.8182,641.4633,0.952,0.9531,0.9,0.2815,0.9416,0.80155,-12.5143,0.97695,0.06795,0.9512,1.28435,-12.43995,0.9527,-0.26565,0.1709,4.1198,0.12035,-12.3797,141089.43185,0.38795,5526599884.3915,0.7498,0.9,0.4256,8164167.6049,0.0663,1.0,-12.3881,0.9509,0.07765,20.0,0.8144,90037866.4013,0.06845,0.5570999999999999,-12.18315,0.1,0
cec2017,15,1,626.9108,1.57015,7.7528,-12.39995,3.6199,0.095,0.7744,1.2075,0.13915,0.25285,0.94225,-13.8521,0.0909,0.0637,0.32775,1.0,0.06735,0.9474,-12.4934,0.1,4.2366,0.95115,0.1207,1.0,0.9091,224.8587,0.9458,0.9453,0.9,0.25,0.94205,1.50675,-14.6556,3.4154,0.1037,0.94735,1.3676,-14.63825,0.9507,-0.3391,0.06905,2.4111,0.1207,-13.3561,405384.1676,1.5307,10141024332.1915,0.78705,0.9,0.6368499999999999,27066520.7003,0.0635,1.0,-13.33045,0.9422,0.0959,19.0,0.47805,89649822.64199999,0.0772,0.5642,-13.7492,0.1,0
cec2017,16,1,278.09804999999994,1.208,1.6867,-17.9115,1.69555,0.0864,0.5402,0.74085,0.1463,0.3392,0.863,-30.83405,0.0909,0.08175,0.30535,1.02315,0.08245,0.8956,-17.5092,0.0967,2.18575,0.9294,0.11885,0.98405,0.9091,246.5672,0.87835,0.8783,0.9,0.2410999999999999,0.9486,13.82815,-34.77335,2.98565,0.1313,0.8954500000000001,3.4482,-34.82855,0.9309,-0.22045,0.1432999999999999,1.8703,0.11885,-26.536,0.87705,0.90045,17735.4062,0.7308,0.9,0.8446499999999999,13.38405,0.077,1.0,-26.44115,0.8625499999999999,0.102,8.0,0.6821999999999999,204.75255,0.1399,0.5602,-30.87785,0.09855,0
cec2017,17,1,977.94745,1.1042,3.3283,-21.89315,1.7514500000000002,0.08435,0.6104,1.06155,0.1454,0.32925,0.8705499999999999,-29.9918,0.0909,0.0905499999999999,0.28415,0.99565,0.07035,0.8914500000000001,-21.82515,0.10045,1.89025,0.91375,0.1212,0.8801,0.9091,403.11625,0.88165,0.8815999999999999,0.9,0.2921,0.9505,21.437,-32.8545,1.78605,0.1348,0.8915500000000001,4.15495,-33.1215,0.91385,-0.22855,0.16735,2.18145,0.1212,-27.51895,30.39125,0.8029,622219.60405,0.67155,0.9,0.8969499999999999,300.32595,0.0655,1.0,-27.50125,0.8692500000000001,0.16,27.5,0.39975,12486.6275,0.1504,0.5736,-30.02275,0.1,0
cec2017,18,1,252.92155,3.0899,7.953,-19.27015,1.98355,0.0829,0.804,1.1268,0.16945,0.7121999999999999,0.85865,-32.040099999999995,0.0909,0.0327999999999999,0.13855,1.12825,0.08045,0.89315,-19.06,0.0902999999999999,2.10385,0.92405,0.1191,1.0,0.8182,317.02715,0.8733500000000001,0.8734999999999999,0.9,0.13885,0.95075,1.5397500000000002,-35.864999999999995,1.7881,0.06565,0.8917999999999999,1.2975,-36.1737,0.9248,-0.30025,0.06935,2.0694,0.1191,-27.4608,764392.3331500001,0.97145,28426593903.389,0.79425,0.9,0.3684,49282495.7004,0.0729,1.0,-27.07055,0.85725,0.0755,10.0,0.91025,239696153.95795,0.0670999999999999,0.5306500000000001,-32.15655,0.10175,0
cec2017,19,1,415.39375,3.2361500000000003,7.8328,-15.8202,1.0307,0.09005,0.90225,0.99985,0.17395,0.8177,0.898,-24.03485,0.0909,0.0364499999999999,0.0374,0.98095,0.0723,0.91675,-15.80725,0.11825,0.97055,0.93765,0.12145,0.9998,0.8182,533.2824,0.9052,0.90515,0.9,0.109,0.94505,0.8085,-25.88955,0.97315,0.0559,0.9167,1.2328,-26.19905,0.9376,-0.26505,0.1074,1.9351,0.12145,-21.1362,625749.6657,0.5318,22052307096.41695,0.74675,0.9,0.3045,31813968.897,0.07275,1.0,-21.0814,0.89655,0.0381,19.0,0.9155,331288773.47635,0.03815,0.54265,-24.0508,0.11645,0
cec2017,20,1,81.693,1.0,0.5856,-5.56035,0.99675,0.11825,0.1699,0.9776,0.1251,0.1279,0.95365,-9.0288,0.5455,0.1,0.38345,1.0,0.0552499999999999,0.9739,-5.46615,0.1,0.99855,0.9781,0.1203,0.1866999999999999,0.9091,116.9472,0.9649,0.96435,0.9,0.25175,0.91695,-0.16785,-11.76465,1.02045,0.25145,0.97395,0.1061,-11.9487,0.9784,-0.58255,0.25265,1.00225,0.1203,-6.6026,0.0152,0.9956,3263.32055,0.87165,0.9,1.0,2.3193,0.05285,0.78415,-6.6153,0.95285,0.37555,1.0,0.1306,1.81905,0.3837,0.6601999999999999,-8.918949999999999,0.1,0
cec2017,21,1,18.37325,1.1825,0.0651,-20.3506,1.07685,0.08775,0.31655,0.9865,0.1434,0.30525,0.7867500000000001,-44.6152,0.0909,0.0646,0.12695,1.0578500000000002,0.0822,0.85575,-20.4414,0.0724,1.1493,0.9198,0.11975,0.59545,0.9091,10.60125,0.8175,0.8239000000000001,0.9,0.1096999999999999,0.9441,35.1411,-54.13485,1.1677499999999998,0.09575,0.85405,4.9303,-49.6234,0.91935,-0.2031,0.1011499999999999,1.1495,0.11975,-37.04005,0.55305,0.9435,3012.4312,0.7657,0.9,0.89445,0.4213,0.08245,0.97055,-36.5475,0.8041499999999999,0.10855,5.0,0.52315,5.641349999999999,0.11225,0.5529999999999999,-46.32265,0.0772,0
cec2017,22,1,5.431900000000001,1.20825,0.8659,-14.5583,1.08795,0.10525,0.1655499999999999,0.9092,0.12225,0.10155,0.6738999999999999,-57.47265,0.0909,0.07655,0.4199,1.0714,0.05895,0.8624,-14.0983,0.08645,1.0572499999999998,0.94265,0.1192,0.42205,0.9091,23.5205,0.76015,0.77315,0.9,0.22935,0.92995,1.2274,-82.77735,1.1639499999999998,0.18975,0.8502000000000001,-0.66105,-80.429,0.94435,-0.55445,0.2107,1.1947,0.1192,-38.02215,0.0988999999999999,0.9081,6309.236,0.8645,0.9,0.88765,4.223,0.0593,0.94885,-34.8544,0.6825,0.3607,1.0,0.26605,2.35835,0.3966,0.637,-60.89495,0.09295,0
cec2017,23,1,12.78025,1.35615,0.6657,-12.13055,0.8101,0.095,0.8219,0.9743,0.1731,0.81525,0.77085,-39.6503,0.0909,0.02735,0.08445,1.00505,0.0664,0.8934,-12.00935,0.037,1.00375,0.9522,0.1193,0.8632,0.8182,83.94305,0.8422499999999999,0.8435,0.9,0.0419,0.9367,-0.519,-58.14925,1.0334500000000002,0.04715,0.8932,0.5544,-57.902,0.9526,-0.3535,0.05275,0.8953,0.1193,-27.0973,0.09375,0.8962,4213.306200000001,0.8063,0.9,0.7403500000000001,2.48605,0.09385,0.96825,-26.99905,0.77145,0.08225,5.0,0.8448,7.83225,0.0841,0.5599000000000001,-40.0392,0.037,0
cec2017,24,1,22.2526,1.21275,0.5355,-16.8325,0.9425,0.0842499999999999,0.6384000000000001,0.9535,0.16385,0.6165,0.78695,-39.2923,0.0909,0.0374,0.1266999999999999,1.02705,0.07545,0.8858,-16.67755,0.04335,1.0543,0.9337,0.12015,0.76105,0.8182,4.07535,0.845,0.84495,0.9,0.0627,0.94905,4.07235,-54.06305,1.0987,0.0621,0.8854500000000001,1.3642,-52.7683,0.93415,-0.34735,0.0660999999999999,0.99505,0.12015,-29.0761,1.18655,0.95295,4135.183150000001,0.8127,0.9,0.85515,1.9288,0.0910499999999999,0.95185,-28.93695,0.7917,0.1157,2.0,0.6940999999999999,4.87135,0.1211,0.5365,-39.34115,0.0448,0
cec2017,25,1,3.49655,1.3347,1.5666,-34.12805,1.131,0.06215,0.6769499999999999,0.72285,0.147,0.3697,0.6970000000000001,-61.7742,0.0909,0.0701,0.2762,1.06175,0.11345,0.8015,-33.818,0.0884,1.1806,0.86555,0.1196,0.91785,0.9091,19.07325,0.7535000000000001,0.7562,0.9,0.2032999999999999,0.96695,2.97555,-76.88875,1.63835,0.14,0.80025,1.3709,-76.2656,0.8665,-0.38485,0.1794,1.4629,0.1196,-50.699,1.7931,0.7707,13468.5553,0.81675,0.9,0.7907500000000001,18.4615,0.1047,0.9992,-50.27615,0.69895,0.16865,2.0,0.5427,33.7585,0.23445,0.5498000000000001,-62.5671,0.0936,0
cec2017,26,1,11.55145,1.36325,1.046,-24.13455,1.2268,0.0759499999999999,0.52755,0.85755,0.15525,0.44445,0.7625500000000001,-41.11785,0.0909,0.0749499999999999,0.2071,1.0308000000000002,0.09635,0.86785,-23.5958,0.0991499999999999,1.36465,0.90495,0.12035,0.8128,0.9091,36.7432,0.8292999999999999,0.8377,0.9,0.20115,0.95575,9.59565,-60.25625,1.62245,0.1201,0.86225,2.4843,-56.77785,0.90685,-0.30125,0.1649999999999999,1.6603,0.12035,-34.95675,0.6636,0.7401,8721.18085,0.7978000000000001,0.9,0.76145,5.8313,0.0945,0.9973,-33.4848,0.7759,0.129,4.0,0.68245,23.920050000000003,0.152,0.5464,-43.311,0.10225,0
