suite,fid,iid,run_id,dimensions,cluster,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ic.h.max,ic.eps.s,ic.eps.max,ic.eps.ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init
bbob,2,2,15.5,10.0,1.0,0.8387,0.8611,0.8861000000000001,0.91755,0.8390500000000001,0.86115,0.8862,0.9178,-2.04315,-1.7591,-1.4423499999999998,-1.04405,-2.04245,-1.76235,-1.444,-1.04315,0.62255,12972568.565450002,5757.939200000001,3076223.00655,533.2046,0.62755,0.9969,4347.794449999999,0.9987,0.1,0.0749,0.1003,1.3356,0.9975,0.74315,0.33625,0.11155000000000001,0.17485,3.0044000000000004,1.9152,0.6329,0.17604999999999998,0.149,0.1325,1.1811,1.30165,1.1250499999999999,1.01045,-0.14300000000000002,10.0,0.81185,6.7317,479508.19110000005,6.011,0.55795,0.0854,0.9535,0.0777,0.07925,-0.3248,0.9,0.9,0.0909,0.8182,0.12065000000000001,0.12065000000000001,1.0,0.1648
bbob,2,3,15.5,10.0,9.0,0.83675,0.866,0.89305,0.9229,0.83765,0.8669,0.8936999999999999,0.9229499999999999,-2.068,-1.6975500000000001,-1.3544999999999998,-0.9763,-2.0606,-1.68915,-1.34915,-0.9774499999999999,0.8749,22631590.8514,7355.663549999999,6263312.335,850.0572999999999,0.8762,0.9982,4028.3753,0.9984,0.08645,0.03655,0.07744999999999999,2.362,1.1102500000000002,0.47125,0.0786,0.037750000000000006,0.044950000000000004,2.08555,1.721,0.84565,0.029449999999999997,0.0292,0.0291,1.0063499999999999,1.01675,1.00435,0.8311999999999999,-0.37865000000000004,16.0,0.7558,6.8919,589889.6426,6.1111,0.5354,0.0858,0.9523,0.0811,0.08015,-0.29025,0.9,0.9,0.0909,0.8182,0.12090000000000001,0.12090000000000001,1.0,0.1778
bbob,2,4,15.5,10.0,21.0,0.8315,0.86555,0.88595,0.91325,0.8308500000000001,0.8655,0.8861,0.913,-2.13475,-1.7032,-1.4443000000000001,-1.0986500000000001,-2.14605,-1.70735,-1.4455,-1.1033,0.28874999999999995,13749739.144000001,10803.422,1604483.4042500001,148.03405,0.29769999999999996,0.9979,5425.714400000001,0.998,0.10045000000000001,0.0509,0.08510000000000001,1.9744,1.1867999999999999,0.59495,0.2597,0.09815,0.0548,2.6403,4.72635,1.81305,0.3144,0.13115,0.12154999999999999,2.3978,2.59725,1.0836999999999999,0.52915,-0.429,6.0,0.8212,6.6517,617718.7597,6.0911,0.5533,0.09075,0.9542,0.089,0.0784,-0.42610000000000003,0.9,0.9,0.0909,0.9091,0.12079999999999999,0.12079999999999999,1.0,0.14229999999999998
bbob,2,5,15.5,10.0,9.0,0.8371500000000001,0.86235,0.8841,0.92015,0.8377,0.8632500000000001,0.88415,0.9199999999999999,-2.0631500000000003,-1.7438,-1.468,-1.01145,-2.0593500000000002,-1.7351999999999999,-1.47015,-1.01545,0.82555,22412333.92595,7730.1052,6288213.8818500005,813.4493500000001,0.82735,0.9982,7942.97265,0.9987,0.09095,0.03765,0.08245,2.40885,1.1043,0.46640000000000004,0.09784999999999999,0.050949999999999995,0.0528,1.9234499999999999,1.8622999999999998,0.97275,0.038,0.038900000000000004,0.037,0.9839,1.0152999999999999,1.03635,0.97005,-0.26195,13.0,0.7709,6.952,490558.3706,6.0711,0.5405,0.0849,0.9532,0.0798,0.07925,-0.2899,0.9,0.9,0.0909,0.8182,0.1221,0.1221,1.0,0.1759
bbob,3,1,15.5,10.0,3.0,0.6862999999999999,0.74425,0.79005,0.8585499999999999,0.6844,0.7432,0.7896000000000001,0.85945,-3.97265,-3.23955,-2.6597,-1.7917999999999998,-4.0039,-3.2575000000000003,-2.6691000000000003,-1.7827,0.3974,187.11495000000002,1.3130000000000002,35.994150000000005,26.19025,0.4073,0.922,21.611800000000002,0.97885,0.1024,0.06795000000000001,0.094,1.48955,1.08685,0.7316,0.21405000000000002,0.12795,0.1578,1.66525,1.35825,0.80355,0.2675,0.1512,0.1613,1.7745,1.64805,0.9310499999999999,1.12855,1.5434999999999999,2.0,0.83165,2.2673,16.077,1.4665,0.55795,0.1081,0.966,0.0991,0.0628,-0.40535,0.9,0.9,0.0909,0.9091,0.12035,0.12035,0.9989,0.15095
bbob,3,2,15.5,10.0,2.0,0.6931,0.7553,0.8052,0.88,0.6897,0.75575,0.806,0.8815,-3.88705,-3.09955,-2.46755,-1.5202,-3.9371,-3.1002,-2.4613500000000004,-1.5039500000000001,0.7213,2511.0254,1.29575,777.9603,601.7927999999999,0.7239,0.9741,213.73485,0.9926,0.09675,0.058499999999999996,0.0882,1.64415,1.0943,0.6758,0.14195,0.0993,0.11895,1.4215499999999999,1.1960000000000002,0.8405,0.0537,0.05305,0.052500000000000005,1.0215999999999998,1.0210499999999998,1.0036,1.3164500000000001,0.3224,16.0,0.7485999999999999,3.1481,30.654,1.967,0.5404,0.1015,0.9617,0.0923,0.06745000000000001,-0.2724,0.9,0.9,0.0909,0.8182,0.12065000000000001,0.12065000000000001,1.0,0.17015
bbob,3,3,15.5,10.0,9.0,0.7188,0.7767,0.81985,0.88195,0.7164,0.7746999999999999,0.819,0.8813,-3.56255,-2.8288,-2.2812,-1.4953500000000002,-3.6000500000000004,-2.8590999999999998,-2.2964,-1.5063,0.69475,2858.3609,2.2296500000000004,476.80635,216.83275,0.69785,0.959,129.6424,0.9897,0.07025,0.04145,0.06295,1.7226,1.12635,0.65655,0.12885,0.07995,0.0973,1.6123,1.3125499999999999,0.8165,0.15949999999999998,0.1127,0.1132,1.4205,1.4156499999999999,0.9983500000000001,0.9699500000000001,0.3412,5.0,0.7778499999999999,2.988,77.0703,2.2472,0.53925,0.09385,0.9616,0.089,0.0681,-0.3523,0.9,0.9,0.0909,0.8182,0.1197,0.1197,1.0,0.16875
bbob,3,4,15.5,10.0,2.0,0.69555,0.75515,0.8016,0.8713,0.69455,0.75385,0.80155,0.8719,-3.85635,-3.1014,-2.513,-1.63,-3.8756500000000003,-3.12395,-2.51835,-1.6254499999999998,0.5791999999999999,1239.88915,1.77215,214.46365,124.72715,0.5833,0.92,64.4005,0.9876,0.09575,0.06195,0.08885,1.55465,1.0889000000000002,0.6930499999999999,0.17005,0.11745,0.1395,1.4517,1.22845,0.83415,0.17754999999999999,0.11399999999999999,0.11185,1.56765,1.5861999999999998,1.0097,1.4880499999999999,1.8605,7.5,0.7804,2.7678,27.9542,1.8669,0.55155,0.11315,0.96335,0.0996,0.06584999999999999,-0.34205,0.9,0.9,0.0909,0.8182,0.12085,0.12085,0.9999,0.1617
bbob,3,5,15.5,10.0,3.0,0.68285,0.7381500000000001,0.7829,0.8509,0.6797,0.73685,0.7827,0.85215,-4.0181000000000004,-3.3167,-2.7501499999999997,-1.88835,-4.066050000000001,-3.33925,-2.7572,-1.87585,0.47995,984.4313,2.12345,80.64595,38.91695,0.48735,0.9332,21.268949999999997,0.9861,0.1025,0.0742,0.0979,1.3847999999999998,1.05385,0.76325,0.21775,0.1386,0.1847,1.57355,1.17845,0.7504500000000001,0.25,0.17095,0.21200000000000002,1.4611999999999998,1.1755,0.8043,1.0042499999999999,0.9264,1.0,0.8298000000000001,2.3674,24.9179,1.6867,0.56725,0.1125,0.9667,0.1081,0.06195,-0.41255,0.9,0.9,0.0909,0.9091,0.12185,0.12185,0.9995,0.15595
bbob,4,1,15.5,10.0,3.0,0.6980999999999999,0.7465,0.7925,0.8592500000000001,0.6957500000000001,0.7456,0.79235,0.8601000000000001,-3.8243,-3.2107,-2.6284,-1.7833,-3.8608000000000002,-3.2280499999999996,-2.6353999999999997,-1.776,0.38939999999999997,1555.80555,2.3968,402.95825,170.8444,0.3928,0.79975,122.69985,0.9585,0.1001,0.0908,0.1005,1.10125,0.9963,0.9015500000000001,0.24914999999999998,0.1747,0.2174,1.43275,1.1446,0.79975,0.2773,0.1908,0.22644999999999998,1.4597,1.2182499999999998,0.84,1.82885,2.7714499999999997,11.0,0.7556499999999999,3.1882,40.421,2.2472,0.5778,0.1152,0.96255,0.1034,0.0673,-0.3385,0.9,0.9,0.0909,0.9091,0.11965,0.11965,1.0,0.14945
bbob,4,2,15.5,10.0,2.0,0.7093,0.7595000000000001,0.8088500000000001,0.87955,0.70775,0.7582,0.80775,0.8795,-3.6822,-3.04665,-2.4219,-1.5262,-3.70885,-3.0686,-2.43925,-1.5294500000000002,0.6084,5382.3096000000005,4.5982,1295.835,280.6847,0.6134999999999999,0.94385,449.86965,0.9964,0.0943,0.06670000000000001,0.0875,1.3992499999999999,1.0726,0.768,0.1711,0.11895,0.13865,1.4238,1.2284,0.8567,0.17604999999999998,0.10085,0.08765,1.75955,2.0185,1.14475,1.3209499999999998,1.0735000000000001,16.0,0.73405,3.4885,168.7436,2.6276,0.55565,0.1094,0.9606,0.09625,0.06925,-0.3241,0.9,0.9,0.0909,0.8182,0.1193,0.1193,1.0,0.16285
bbob,4,3,15.5,10.0,2.0,0.69285,0.7483500000000001,0.7983,0.8665499999999999,0.68985,0.7478,0.7983,0.8672,-3.8904500000000004,-3.1875999999999998,-2.5543500000000003,-1.6905000000000001,-3.93495,-3.2002,-2.55925,-1.68395,0.5777,1650.8166999999999,0.93045,267.01155,287.1761,0.5822,0.9197,68.1235,0.9796,0.10025,0.075,0.096,1.3441999999999998,1.04755,0.78565,0.20235,0.14865,0.17835,1.3525,1.1320999999999999,0.8349500000000001,0.21805000000000002,0.17495,0.18730000000000002,1.2465,1.16045,0.9309,1.40775,1.28935,6.5,0.7987,2.8078,38.5999,1.9469,0.567,0.1081,0.9632499999999999,0.0983,0.06615,-0.34255,0.9,0.9,0.0909,0.8182,0.12025,0.12025,0.9999,0.16315000000000002
bbob,4,4,15.5,10.0,2.0,0.6931499999999999,0.74715,0.7947,0.8688,0.6928000000000001,0.74655,0.7949999999999999,0.8693,-3.88715,-3.2032499999999997,-2.60065,-1.66225,-3.89745,-3.2158499999999997,-2.60205,-1.6585999999999999,0.5671999999999999,3107.7627,4.0708,782.97515,191.90025,0.57165,0.9124,448.318,0.985,0.1027,0.08225,0.10085,1.25895,1.0209000000000001,0.813,0.22955,0.1512,0.1891,1.5173,1.2184,0.7992,0.19565,0.1447,0.14250000000000002,1.3548,1.37565,1.01395,1.41215,1.2149,16.0,0.7274499999999999,3.2683,41.374449999999996,2.3773999999999997,0.56495,0.10585,0.9615,0.0984,0.06814999999999999,-0.31805,0.9,0.9,0.0909,0.8182,0.12145,0.12145,1.0,0.16085
bbob,4,5,15.5,10.0,3.0,0.6980500000000001,0.75005,0.7967500000000001,0.8639,0.69665,0.7502500000000001,0.79715,0.86475,-3.82515,-3.1658999999999997,-2.5751,-1.7243,-3.8506,-3.1688,-2.57435,-1.71635,0.52215,2867.22635,2.3224,802.1597,346.08445,0.5285,0.89595,220.24644999999998,0.9874,0.1,0.0959,0.1,1.043,1.0,0.9581999999999999,0.275,0.18009999999999998,0.23954999999999999,1.5274,1.1496499999999998,0.7524,0.21484999999999999,0.1518,0.15675,1.408,1.361,0.9646999999999999,1.724,2.1047,10.5,0.73385,3.3483,27.9542,2.3073,0.5696,0.10744999999999999,0.9619,0.1041,0.0678,-0.28959999999999997,0.9,0.9,0.0909,0.9091,0.12135,0.12135,1.0,0.1589
bbob,5,1,15.5,10.0,17.0,0.8358000000000001,0.8661,0.8945000000000001,0.9326,0.83445,0.86595,0.8949,0.93205,-2.0801499999999997,-1.6961499999999998,-1.3369,-0.85365,-2.10105,-1.70085,-1.33365,-0.8623,1.0,195.1376,1.0,10.0,10.0,1.0,1.0,16.3613,1.0,0.03635,0.01985,0.0322,1.83575,1.11175,0.6093999999999999,0.0132,0.02475,0.028499999999999998,0.5338,0.46555,0.8533999999999999,0.0164,0.022,0.0224,0.75075,0.7478,0.9662,0.0095,-0.2946,1.0,0.82665,1.0861,2.3193,0.5656,0.51555,0.08205,0.94695,0.09845000000000001,0.08574999999999999,-0.33804999999999996,0.9,0.9,0.0909,0.8182,0.11960000000000001,0.11960000000000001,0.96515,0.18315
bbob,5,2,15.5,10.0,17.0,0.82255,0.8585,0.88835,0.93305,0.8208,0.85795,0.8883,0.93255,-2.24785,-1.79275,-1.4147500000000002,-0.8478,-2.27325,-1.80195,-1.4178,-0.8563000000000001,1.0,860.3376,1.0,10.0,10.0,1.0,1.0,11.548,1.0,0.03555,0.01935,0.0319,1.7723499999999999,1.1026500000000001,0.6156999999999999,0.0132,0.0249,0.027549999999999998,0.52205,0.4712,0.88395,0.0187,0.0241,0.0248,0.79405,0.7706500000000001,0.9823,0.0189,-0.29325,1.0,0.82685,1.0861,2.3193,0.5656,0.5159499999999999,0.07744999999999999,0.94725,0.09670000000000001,0.0857,-0.33604999999999996,0.9,0.9,0.0909,0.8182,0.11985000000000001,0.11985000000000001,0.96545,0.1839
bbob,5,3,15.5,10.0,17.0,0.8289,0.8642,0.8909,0.9331499999999999,0.8298000000000001,0.86425,0.8906499999999999,0.9326,-2.1671,-1.72035,-1.3820000000000001,-0.8472500000000001,-2.15965,-1.7225000000000001,-1.3876,-0.8555,1.0,271.0576,1.0,10.0,10.0,1.0,1.0,17.2499,1.0,0.03495,0.0195,0.0319,1.75,1.1124,0.6125499999999999,0.01415,0.02665,0.02855,0.51385,0.46325000000000005,0.9187000000000001,0.017,0.0224,0.022949999999999998,0.7577499999999999,0.716,0.96115,0.0017,-0.2629,1.0,0.82755,1.0861,2.3193,0.5656,0.5136499999999999,0.08085,0.9474,0.09255,0.08555,-0.34099999999999997,0.9,0.9,0.0909,0.8182,0.11995,0.11995,0.96485,0.1826
bbob,5,4,15.5,10.0,17.0,0.82725,0.86465,0.8914500000000001,0.9335,0.8259,0.8634,0.8907,0.93295,-2.1879,-1.71465,-1.3749500000000001,-0.8426,-2.20905,-1.7339,-1.38705,-0.8508,1.0,1146.0176,1.0,10.0,10.0,1.0,1.0,19.744500000000002,1.0,0.03475,0.01925,0.03215,1.8327499999999999,1.0806,0.59415,0.01235,0.025849999999999998,0.0286,0.4884,0.4364,0.8923,0.018,0.024,0.022949999999999998,0.7664500000000001,0.7745,1.01805,-0.0021,-0.29669999999999996,1.0,0.82665,1.0861,2.3193,0.5656,0.51345,0.0744,0.9471,0.08965000000000001,0.08560000000000001,-0.33835000000000004,0.9,0.9,0.0909,0.8182,0.121,0.121,0.9652000000000001,0.1843
bbob,5,5,15.5,10.0,17.0,0.82745,0.86545,0.896,0.9347,0.82805,0.8649,0.8958999999999999,0.9341999999999999,-2.1853,-1.7046999999999999,-1.31735,-0.82745,-2.1816,-1.71435,-1.3207,-0.8345,1.0,166.8976,1.0,10.0,10.0,1.0,1.0,31.014200000000002,1.0,0.034100000000000005,0.0183,0.031700000000000006,1.7766000000000002,1.0699999999999998,0.60005,0.0132,0.025349999999999998,0.028450000000000003,0.5140499999999999,0.48415,0.9066000000000001,0.018000000000000002,0.02375,0.0231,0.7438,0.74685,1.0086,-0.0078000000000000005,-0.2803,1.0,0.827,1.0861,2.3193,0.5656,0.51135,0.0744,0.94705,0.08655,0.0856,-0.3383,0.9,0.9,0.0909,0.8182,0.11985,0.11985,0.96535,0.1844
bbob,6,1,15.5,10.0,9.0,0.75205,0.80325,0.8408500000000001,0.8972,0.7482,0.8009999999999999,0.83945,0.89615,-3.14095,-2.4918500000000003,-2.0157499999999997,-1.30225,-3.1960499999999996,-2.5244999999999997,-2.03695,-1.31705,0.8080499999999999,639231.52425,4567.7320500000005,79676.04139999999,17.01685,0.90905,0.8738,2.77775,0.9756,0.07085,0.0431,0.06375,1.6595,1.11245,0.6793,0.11025,0.07339999999999999,0.0866,1.48495,1.2539500000000001,0.84145,0.11515,0.08804999999999999,0.0963,1.3115999999999999,1.2008999999999999,0.91255,0.8314999999999999,0.6434,14.0,0.8140000000000001,5.1502,16952.3234,4.5295,0.52395,0.0859,0.9595,0.0858,0.0711,-0.32989999999999997,0.9,0.9,0.0909,0.8182,0.12004999999999999,0.12004999999999999,1.0,0.17370000000000002
bbob,6,2,15.5,10.0,9.0,0.7410000000000001,0.78745,0.82715,0.8842,0.7349,0.78375,0.82385,0.8826499999999999,-3.28095,-2.6923000000000004,-2.1901,-1.4672999999999998,-3.36415,-2.74465,-2.2360499999999996,-1.48935,0.7195,546795.2076,2298.11315,48972.706300000005,22.1805,0.8483499999999999,0.8276,5.0007,0.96805,0.07605,0.05005,0.07039999999999999,1.5224,1.07725,0.7061,0.13940000000000002,0.0902,0.11845,1.53295,1.1729,0.76195,0.15910000000000002,0.109,0.13390000000000002,1.45575,1.1833,0.81055,0.8874,0.88435,15.0,0.81855,5.1101,15459.2774,4.4695,0.52995,0.09659999999999999,0.963,0.09259999999999999,0.0672,-0.34165,0.9,0.9,0.0909,0.8182,0.11945,0.11945,1.0,0.16925
bbob,6,3,15.5,10.0,9.0,0.72715,0.78365,0.82865,0.88985,0.72375,0.7812,0.827,0.8895500000000001,-3.4565,-2.7405,-2.17015,-1.39475,-3.5054,-2.77615,-2.1951,-1.4011,0.7686,696075.5481499999,14515.6235,53495.587700000004,3.6469,0.86025,0.8737999999999999,3.6384499999999997,0.97105,0.07250000000000001,0.046450000000000005,0.0666,1.52895,1.0883,0.71305,0.1235,0.08015,0.10185,1.50785,1.2079499999999999,0.7979499999999999,0.14834999999999998,0.10085,0.12395,1.4439000000000002,1.19455,0.8228500000000001,0.7514000000000001,0.62205,14.0,0.8187,5.1502,16188.5969,4.5295,0.53025,0.09509999999999999,0.9622,0.0884,0.06805,-0.34535,0.9,0.9,0.0909,0.8182,0.1202,0.1202,1.0,0.17104999999999998
bbob,6,4,15.5,10.0,9.0,0.7502,0.79735,0.8379,0.89445,0.74545,0.79325,0.83595,0.89335,-3.1643499999999998,-2.5671,-2.0534999999999997,-1.3373,-3.23055,-2.62345,-2.0815,-1.3529499999999999,0.8041,976960.72435,3977.5735,85399.0073,21.673000000000002,0.9083,0.8794,4.387700000000001,0.98425,0.06765,0.0391,0.061149999999999996,1.7346499999999998,1.1125500000000001,0.63715,0.1135,0.06975,0.09085,1.6444999999999999,1.23685,0.76495,0.13,0.08625,0.10665,1.5066,1.2383,0.8216,0.6343,0.2355,17.0,0.8159000000000001,5.24025,22353.6965,4.6296,0.5248,0.0947,0.96115,0.09045,0.06945000000000001,-0.33935000000000004,0.9,0.9,0.0909,0.8182,0.11985,0.11985,1.0,0.1745
bbob,6,5,15.5,10.0,10.0,0.7758499999999999,0.8105500000000001,0.8443,0.8933,0.77215,0.8086,0.8423,0.89225,-2.8385,-2.3996,-1.97265,-1.3515000000000001,-2.8916,-2.42875,-2.0021500000000003,-1.36765,0.56255,271829.35360000003,2043.9624,30095.7391,14.7771,0.74465,0.7253000000000001,2.9747500000000002,0.9312,0.0795,0.055150000000000005,0.0733,1.43485,1.0784,0.764,0.1585,0.1062,0.12915,1.4804,1.2284000000000002,0.82075,0.2099,0.1376,0.1593,1.5333,1.3153000000000001,0.8623000000000001,1.0861,1.5388000000000002,11.0,0.8086,4.99,10209.6066,4.2893,0.5383,0.091,0.962,0.0955,0.0688,-0.351,0.9,0.9,0.0909,0.9091,0.1192,0.1192,1.0,0.1616
bbob,7,1,15.5,10.0,9.0,0.7893,0.8302499999999999,0.86075,0.90745,0.7834,0.8269,0.85795,0.9055,-2.66885,-2.15015,-1.7640500000000001,-1.1724,-2.7483500000000003,-2.1965500000000002,-1.8024,-1.19875,0.6837,1720.3069500000001,2.40965,183.26704999999998,72.4473,0.92205,0.762,4.9238,0.99735,0.10464999999999999,0.047700000000000006,0.0944,2.20125,1.10355,0.50525,0.16754999999999998,0.0781,0.1123,2.0979,1.47825,0.70865,0.1491,0.08299999999999999,0.0917,1.80935,1.62255,0.9059999999999999,1.20105,1.6640000000000001,2.0,0.81075,2.6276,48.6056,1.9469,0.5324,0.0927,0.95895,0.0897,0.07195,-0.32105,0.9,0.9,0.0909,0.8182,0.121,0.121,0.9999,0.1674
bbob,7,2,15.5,10.0,2.0,0.7796,0.8222,0.8536,0.90505,0.77385,0.81815,0.85105,0.90255,-2.79125,-2.2525,-1.8547500000000001,-1.20295,-2.8692,-2.30795,-1.8909,-1.2367,0.5702499999999999,1224.0470500000001,4.189450000000001,128.29615,29.440649999999998,0.88225,0.6855,5.20415,0.9964,0.11055000000000001,0.05815,0.1056,1.9118,1.04905,0.55235,0.2193,0.0882,0.13915,2.487,1.57365,0.6332500000000001,0.19665,0.0939,0.11380000000000001,2.0919,1.72085,0.81255,1.2343000000000002,1.802,2.0,0.8141,2.5275,38.5999,1.8468,0.5367,0.09395,0.9609,0.09035,0.0698,-0.33415,0.9,0.9,0.0909,0.8182,0.12125,0.12125,0.9999,0.16075
bbob,7,3,15.5,10.0,3.0,0.7836000000000001,0.8264,0.86085,0.90505,0.7797000000000001,0.8228,0.8574999999999999,0.9036,-2.74105,-2.1988,-1.7629000000000001,-1.20265,-2.7967,-2.2486,-1.80855,-1.2237,0.2677,1126.2589,3.63395,72.62625,20.07905,0.8455,0.42285,4.8572500000000005,0.996,0.1047,0.0574,0.10075,1.8146,1.0438,0.5710999999999999,0.24385,0.09985,0.1527,2.4348,1.6027,0.65985,0.30425,0.0915,0.14345,3.3076,2.1220999999999997,0.6435500000000001,1.5666,3.6818999999999997,2.0,0.81745,2.5676,36.861,1.8468,0.5436000000000001,0.09395,0.9614,0.08510000000000001,0.06925,-0.34509999999999996,0.9,0.9,0.0909,0.9091,0.12135,0.12135,0.9998,0.14005
bbob,7,4,15.5,10.0,3.0,0.7416,0.7926500000000001,0.8331,0.8894,0.7356499999999999,0.7887500000000001,0.8303,0.8872,-3.2727,-2.6262,-2.1142,-1.40075,-3.3535,-2.6802,-2.1535,-1.4309500000000002,0.39815,943.3897,2.33325,63.99385,27.66845,0.8098000000000001,0.5846,5.599600000000001,0.9937,0.0936,0.05275,0.086,1.7875,1.0952,0.6085,0.2004,0.09565,0.13735,2.0951500000000003,1.4554,0.6943,0.2566,0.10555,0.1427,2.41495,1.80695,0.7475499999999999,0.9903500000000001,1.3811,1.0,0.82665,2.3273,26.6948,1.6667,0.5433,0.1105,0.96375,0.10215,0.0661,-0.36760000000000004,0.9,0.9,0.0909,0.9091,0.1194,0.1194,0.9996,0.1511
bbob,7,5,15.5,10.0,2.0,0.75505,0.80185,0.843,0.8956,0.74855,0.7977000000000001,0.8392999999999999,0.89365,-3.10295,-2.5103,-1.98875,-1.32275,-3.1906499999999998,-2.56725,-2.0393999999999997,-1.35045,0.61285,1080.7654499999999,3.7964,111.40209999999999,30.2881,0.86275,0.74325,7.18635,0.9944,0.10405,0.05355,0.09570000000000001,1.951,1.09015,0.5601499999999999,0.1854,0.08549999999999999,0.1304,2.18855,1.42075,0.65875,0.18764999999999998,0.09865,0.1174,1.8869,1.57485,0.8304,1.02035,1.0025,1.0,0.8179,2.4074,30.654,1.7267,0.5365,0.0997,0.96225,0.09715,0.06815,-0.3417,0.9,0.9,0.0909,0.8182,0.12065000000000001,0.12065000000000001,0.9998,0.1627
bbob,8,1,15.5,10.0,3.0,0.65485,0.7188,0.7719,0.8497,0.6536,0.71885,0.77275,0.85095,-4.3716,-3.56205,-2.88945,-1.9037000000000002,-4.39445,-3.5671,-2.8840500000000002,-1.8914499999999999,0.55015,275360.21109999996,1603.40115,38944.880300000004,23.799999999999997,0.56645,0.92055,103.04415,0.99365,0.09385,0.0685,0.0885,1.3866999999999998,1.06075,0.7678,0.1882,0.13090000000000002,0.17020000000000002,1.445,1.11155,0.7704500000000001,0.2278,0.1638,0.197,1.3860000000000001,1.154,0.8353999999999999,0.9422,0.5791,1.0,0.82565,4.99,11195.6432,4.3193,0.5663,0.11729999999999999,0.9676,0.1011,0.060950000000000004,-0.39925,0.9,0.9,0.0909,0.9091,0.1206,0.1206,1.0,0.1597
bbob,8,2,15.5,10.0,2.0,0.6663,0.72915,0.782,0.8581,0.66405,0.7286999999999999,0.7824,0.85905,-4.2269000000000005,-3.4314,-2.7611499999999998,-1.79745,-4.263450000000001,-3.4424,-2.76075,-1.7887,0.6063000000000001,369768.4336,894.4698000000001,46469.37045,50.98035,0.6213,0.9372,113.33415,0.9964,0.0885,0.061399999999999996,0.0816,1.4385,1.07975,0.74865,0.16820000000000002,0.1133,0.14500000000000002,1.4978,1.15445,0.7758,0.21105000000000002,0.1517,0.184,1.3808,1.14725,0.82865,0.8591,0.5412,2.5,0.82025,5.0901,14430.271700000001,4.4294,0.5583,0.11979999999999999,0.9667,0.108,0.0617,-0.39225,0.9,0.9,0.0909,0.8182,0.12135,0.12135,1.0,0.16310000000000002
bbob,8,3,15.5,10.0,2.0,0.66795,0.7318,0.78505,0.857,0.66635,0.7316,0.7855000000000001,0.85745,-4.20585,-3.39745,-2.72285,-1.8117,-4.23435,-3.4062,-2.72265,-1.8084500000000001,0.59405,409943.14915,2110.012,37883.8143,17.652900000000002,0.6093,0.9347,102.40610000000001,0.9967,0.08635,0.06035,0.0806,1.4374,1.07535,0.7499,0.16895,0.11655,0.1483,1.4539,1.14905,0.7845,0.2168,0.14965,0.18164999999999998,1.44615,1.19965,0.82885,0.7472000000000001,0.34125,1.0,0.8237,5.0901,16188.5969,4.4795,0.5595,0.12555,0.9663,0.1158,0.0623,-0.4067,0.9,0.9,0.0909,0.8182,0.1201,0.1201,1.0,0.16105
bbob,8,4,15.5,10.0,3.0,0.6587000000000001,0.7215,0.7753000000000001,0.8502,0.65725,0.72065,0.77555,0.85145,-4.322850000000001,-3.52735,-2.8459000000000003,-1.8975499999999998,-4.348,-3.5446999999999997,-2.8487,-1.8852,0.54035,299143.8652,933.04625,32320.6042,33.6786,0.5594,0.9116,67.85665,0.99405,0.0906,0.0648,0.08495,1.4135499999999999,1.05975,0.7551,0.1842,0.12614999999999998,0.1647,1.44935,1.10885,0.766,0.23335,0.1637,0.20405,1.4207,1.1378,0.7983499999999999,0.79435,0.43525,2.0,0.8279,4.99,12276.9105,4.3694,0.56355,0.12295,0.96745,0.1103,0.060950000000000004,-0.41405000000000003,0.9,0.9,0.0909,0.9091,0.1231,0.1231,1.0,0.1597
